timestamp,hpos_drift_rate,vpos_drift_rate,hspd,blocked
5041000,0.0,0.0,0.0,1
5100000,0.0,0.0,0.0,1
6017000,0.0,0.0,0.0,1
7021000,0.0,0.0,0.0,1
7984000,0.0,0.0,0.0,1
8969000,0.0,0.0,0.0,1
9993000,0.0,0.0,0.0,1
11004000,0.0,0.0,0.0,1
12005000,0.0,0.0,0.0,1
13025000,0.0,0.0,0.0,1
14037000,0.0,0.0,0.0,1
15045000,0.0,0.0,0.0,1
15973000,0.0,0.0,0.0,1
16973000,0.0,0.0,0.0,1
17981000,0.0,0.0,0.0,1
19001000,0.0,0.0,0.0,1
20001000,0.0,0.0,0.0,1
21021000,0.0,0.0,0.0,1
22039000,0.0,0.0,0.0,1
22955000,0.0,0.0,0.0,1
23962000,0.0,0.0,0.0,1
24966000,0.0,0.0,0.0,1
25978000,0.0,0.0,0.0,1
26990000,0.0,0.0,0.0,1
27990000,0.0,0.0,0.0,1
28994000,0.0,0.0,0.0,1
30006000,0.0,0.0,0.0,1
30506000,0.0,0.0,0.0,1
46044000,0.0,0.0,0.0,1
46136000,0.0,0.0,0.0,1
46953000,0.0,0.0,0.0,1
