timestamp,hpos_drift_rate,vpos_drift_rate,hspd,blocked
5005000,0.0,0.0,0.0,1
5109000,0.0,0.0,0.0,1
5914000,0.0,0.0,0.0,1
6913000,0.0,0.0,0.0,1
7921000,0.0,0.0,0.0,1
8925000,0.0,0.0,0.0,1
9928000,0.0,0.0,0.0,1
10933000,0.0,0.0,0.0,1
11933000,0.0,0.0,0.0,1
12941000,0.0,0.0,0.0,1
13953000,0.0,0.0,0.0,1
14964000,0.0,0.0,0.0,1
15968000,0.0,0.0,0.0,1
16976000,0.0,0.0,0.0,1
17985000,0.0,0.0,0.0,1
18997000,0.0,0.0,0.0,1
35557000,0.0,0.0,0.0,1
35653000,0.0,0.0,0.0,1
36456000,0.0,0.0,0.0,1
37466000,0.0,0.0,0.0,1
