timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
519000,519000,0.0,0.0,0.0
528000,528000,0.0,0.0,0.0
532000,532000,0.0,0.0,0.0
540000,540000,0.0,0.0,0.0
552000,552000,0.0,0.0,0.0
561000,561000,0.0,0.0,0.0
572000,572000,0.0,0.0,0.0
581000,581000,0.0,0.0,0.0
590000,590000,0.0,0.0,0.0
604000,604000,0.0,0.0,0.0
610000,610000,0.0,0.0,0.0
624000,624000,0.0,0.0,0.0
630000,630000,0.0,0.0,0.0
641000,641000,0.0,0.0,0.0
653000,653000,0.0,0.0,0.0
660000,660000,0.0,0.0,0.0
673000,673000,0.0,0.0,0.0
685000,685000,0.0,0.0,0.0
693000,693000,0.0,0.0,0.0
701000,701000,0.0,0.0,0.0
716000,716000,0.0,0.0,0.0
720000,720000,0.0,0.0,0.0
731000,731000,0.0,0.0,0.0
744000,744000,0.0,0.0,0.0
749000,749000,0.0,0.0,0.0
760000,760000,0.0,0.0,0.0
772000,772000,0.0,0.0,0.0
781000,781000,0.0,0.0,0.0
792000,792000,0.0,0.0,0.0
800000,800000,0.0,0.0,0.0
813000,813000,0.0,0.0,0.0
822000,822000,0.0,0.0,0.0
832000,832000,0.0,0.0,0.0
841000,841000,0.0,0.0,0.0
854000,854000,0.0,0.0,0.0
864000,864000,0.0,0.0,0.0
868000,868000,0.0,0.0,0.0
878000,878000,0.0,0.0,0.0
893000,893000,0.0,0.0,0.0
901000,901000,0.0,0.0,0.0
912000,912000,0.0,0.0,0.0
920000,920000,0.0,0.0,0.0
930000,930000,0.0,0.0,0.0
940000,940000,0.0,0.0,0.0
953000,953000,0.0,0.0,0.0
962000,962000,0.0,0.0,0.0
973000,973000,0.0,0.0,0.0
984000,984000,0.0,0.0,0.0
992000,992000,0.0,0.0,0.0
1001000,1001000,0.0,0.0,0.0
1004000,1004000,0.0,0.0,0.0
1022000,1022000,0.0,0.0,0.0
1034000,1034000,0.0,0.0,0.0
1038000,1038000,0.0,0.0,0.0
1053000,1053000,0.0,0.0,0.0
1064000,1064000,0.0,0.0,0.0
1072000,1072000,0.0,0.0,0.0
1080000,1080000,0.0,0.0,0.0
1090000,1090000,0.0,0.0,0.0
1102000,1102000,0.0,0.0,0.0
1112000,1112000,0.0,0.0,0.0
1120000,1120000,0.0,0.0,0.0
1133000,1133000,0.0,0.0,0.0
1144000,1144000,0.0,0.0,0.0
1153000,1153000,0.0,0.0,0.0
1165000,1165000,0.0,0.0,0.0
1170000,1170000,0.0,0.0,0.0
1181000,1181000,0.0,0.0,0.0
1192000,1192000,0.0,0.0,0.0
1204000,1204000,0.0,0.0,0.0
1209000,1209000,0.0,0.0,0.0
1220000,1220000,0.0,0.0,0.0
1232000,1232000,0.0,0.0,0.0
1242000,1242000,0.0,0.0,0.0
1252000,1252000,0.0,0.0,0.0
1264000,1264000,0.0,0.0,0.0
1270000,1270000,0.0,0.0,0.0
1280000,1280000,0.0,0.0,0.0
1292000,1292000,0.0,0.0,0.0
1302000,1302000,0.0,0.0,0.0
1313000,1313000,0.0,0.0,0.0
1321000,1321000,0.0,0.0,0.0
1332000,1332000,0.0,0.0,0.0
1345000,1345000,0.0,0.0,0.0
1352000,1352000,0.0,0.0,0.0
1360000,1360000,0.0,0.0,0.0
1372000,1372000,0.0,0.0,0.0
1379000,1379000,0.0,0.0,0.0
1389000,1389000,0.0,0.0,0.0
1401000,1401000,0.0,0.0,0.0
1414000,1414000,0.0,0.0,0.0
1421000,1421000,0.0,0.0,0.0
1431000,1431000,0.0,0.0,0.0
1440000,1440000,0.0,0.0,0.0
1452000,1452000,0.0,0.0,0.0
1460000,1460000,0.0,0.0,0.0
1469000,1469000,0.0,0.0,0.0
1480000,1480000,0.0,0.0,0.0
1492000,1492000,0.0,0.0,0.0
1501000,1501000,0.0,0.0,0.0
1510000,1510000,0.0,0.0,0.0
1521000,1521000,0.0,0.0,0.0
1529000,1529000,0.0,0.0,0.0
1541000,1541000,0.0,0.0,0.0
1552000,1552000,0.0,0.0,0.0
1560000,1560000,0.0,0.0,0.0
1573000,1573000,0.0,0.0,0.0
1585000,1585000,0.0,0.0,0.0
1590000,1590000,0.0,0.0,0.0
1604000,1604000,0.0,0.0,0.0
1612000,1612000,0.0,0.0,0.0
1624000,1624000,0.0,0.0,0.0
1632000,1632000,0.0,0.0,0.0
1641000,1641000,0.0,0.0,0.0
1649000,1649000,0.0,0.0,0.0
1662000,1662000,0.0,0.0,0.0
1672000,1672000,0.0,0.0,0.0
1684000,1684000,0.0,0.0,0.0
1690000,1690000,0.0,0.0,0.0
1704000,1704000,0.0,0.0,0.0
1712000,1712000,0.0,0.0,0.0
1721000,1721000,0.0,0.0,0.0
1729000,1729000,0.0,0.0,0.0
1744000,1744000,0.0,0.0,0.0
1753000,1753000,0.0,0.0,0.0
1761000,1761000,0.0,0.0,0.0
1769000,1769000,0.0,0.0,0.0
1780000,1780000,0.0,0.0,0.0
1789000,1789000,0.0,0.0,0.0
1805000,1805000,0.0,0.0,0.0
1813000,1813000,0.0,0.0,0.0
1824000,1824000,0.0,0.0,0.0
1829000,1829000,0.0,0.0,0.0
1846000,1846000,0.0,0.0,0.0
1849000,1849000,0.0,0.0,0.0
1865000,1865000,0.0,0.0,0.0
1873000,1873000,0.0,0.0,0.0
1881000,1881000,0.0,0.0,0.0
1894000,1894000,0.0,0.0,0.0
1904000,1904000,0.0,0.0,0.0
1912000,1912000,0.0,0.0,0.0
1920000,1920000,0.0,0.0,0.0
1930000,1930000,0.0,0.0,0.0
1941000,1941000,0.0,0.0,0.0
1956000,1956000,0.0,0.0,0.0
1962000,1962000,0.0,0.0,0.0
1973000,1973000,0.0,0.0,0.0
1981000,1981000,0.0,0.0,0.0
1992000,1992000,0.0,0.0,0.0
2000000,2000000,0.0,0.0,0.0
2013000,2013000,0.0,0.0,0.0
2025000,2025000,0.0,0.0,0.0
2034000,2034000,0.0,0.0,0.0
2045000,2045000,0.0,0.0,0.0
2053000,2053000,0.0,0.0,0.0
2061000,2061000,0.0,0.0,0.0
2073000,2073000,0.0,0.0,0.0
2080000,2080000,0.0,0.0,0.0
2093000,2093000,0.0,0.0,0.0
2106000,2106000,0.0,0.0,0.0
2111000,2111000,0.0,0.0,0.0
2121000,2121000,0.0,0.0,0.0
2134000,2134000,0.0,0.0,0.0
2142000,2142000,0.0,0.0,0.0
2152000,2152000,0.0,0.0,0.0
2165000,2165000,0.0,0.0,0.0
2169000,2169000,0.0,0.0,0.0
2181000,2181000,0.0,0.0,0.0
2192000,2192000,0.0,0.0,0.0
2200000,2200000,0.0,0.0,0.0
2213000,2213000,0.0,0.0,0.0
2224000,2224000,0.0,0.0,0.0
2230000,2230000,0.0,0.0,0.0
2241000,2241000,0.0,0.0,0.0
2250000,2250000,0.0,0.0,0.0
2264000,2264000,0.0,0.0,0.0
2269000,2269000,0.0,0.0,0.0
2281000,2281000,0.0,0.0,0.0
2292000,2292000,0.0,0.0,0.0
2304000,2304000,0.0,0.0,0.0
2316000,2316000,0.0,0.0,0.0
2324000,2324000,0.0,0.0,0.0
2332000,2332000,0.0,0.0,0.0
2345000,2345000,0.0,0.0,0.0
2352000,2352000,0.0,0.0,0.0
2356000,2356000,0.0,0.0,0.0
2377000,2377000,0.0,0.0,0.0
2384000,2384000,0.0,0.0,0.0
2394000,2394000,0.0,0.0,0.0
2402000,2402000,0.0,0.0,0.0
2410000,2410000,0.0,0.0,0.0
2420000,2420000,0.0,0.0,0.0
2428000,2428000,0.0,0.0,0.0
2442000,2442000,0.0,0.0,0.0
2453000,2453000,0.0,0.0,0.0
2460000,2460000,0.0,0.0,0.0
2473000,2473000,0.0,0.0,0.0
2481000,2481000,0.0,0.0,0.0
2492000,2492000,0.0,0.0,0.0
2505000,2505000,0.0,0.0,0.0
2512000,2512000,0.0,0.0,0.0
2520000,2520000,0.0,0.0,0.0
2532000,2532000,0.0,0.0,0.0
2545000,2545000,0.0,0.0,0.0
2552000,2552000,0.0,0.0,0.0
2562000,2562000,0.0,0.0,0.0
2572000,2572000,0.0,0.0,0.0
2577000,2577000,0.0,0.0,0.0
2592000,2592000,0.0,0.0,0.0
2604000,2604000,0.0,0.0,0.0
2612000,2612000,0.0,0.0,0.0
2624000,2624000,0.0,0.0,0.0
2632000,2632000,0.0,0.0,0.0
2640000,2640000,0.0,0.0,0.0
2649000,2649000,0.0,0.0,0.0
2661000,2661000,0.0,0.0,0.0
2670000,2670000,0.0,0.0,0.0
2679000,2679000,0.0,0.0,0.0
2689000,2689000,0.0,0.0,0.0
2701000,2701000,0.0,0.0,0.0
2713000,2713000,0.0,0.0,0.0
2721000,2721000,0.0,0.0,0.0
2728000,2728000,0.0,0.0,0.0
2740000,2740000,0.0,0.0,0.0
2749000,2749000,0.0,0.0,0.0
2764000,2764000,0.0,0.0,0.0
2772000,2772000,0.0,0.0,0.0
2776000,2776000,0.0,0.0,0.0
2790000,2790000,0.0,0.0,0.0
2802000,2802000,0.0,0.0,0.0
2810000,2810000,0.0,0.0,0.0
2825000,2825000,0.0,0.0,0.0
2832000,2832000,0.0,0.0,0.0
2844000,2844000,0.0,0.0,0.0
2852000,2852000,0.0,0.0,0.0
2860000,2860000,0.0,0.0,0.0
2870000,2870000,0.0,0.0,0.0
2884000,2884000,0.0,0.0,0.0
2892000,2892000,0.0,0.0,0.0
2900000,2900000,0.0,0.0,0.0
2909000,2909000,0.0,0.0,0.0
2924000,2924000,0.0,0.0,0.0
2932000,2932000,0.0,0.0,0.0
2944000,2944000,0.0,0.0,0.0
2949000,2949000,0.0,0.0,0.0
2965000,2965000,0.0,0.0,0.0
2970000,2970000,0.0,0.0,0.0
2980000,2980000,0.0,0.0,0.0
2988000,2988000,0.0,0.0,0.0
3000000,3000000,0.0,0.0,0.0
3009000,3009000,0.0,0.0,0.0
3021000,3021000,0.0,0.0,0.0
3032000,3032000,0.0,0.0,0.0
3040000,3040000,0.0,0.0,0.0
3052000,3052000,0.0,0.0,0.0
3064000,3064000,0.0,0.0,0.0
3068000,3068000,0.0,0.0,0.0
3081000,3081000,0.0,0.0,0.0
3085000,3085000,0.0,0.0,0.0
3100000,3100000,0.0,0.0,0.0
3105000,3105000,0.0,0.0,0.0
3116000,3116000,0.0,0.0,0.0
3132000,3132000,0.0,0.0,0.0
3144000,3144000,0.0,0.0,0.0
3153000,3153000,0.0,0.0,0.0
3157000,3157000,0.0,0.0,0.0
3173000,3173000,0.0,0.0,0.0
3186000,3186000,0.0,0.0,0.0
3190000,3190000,0.0,0.0,0.0
3201000,3201000,0.0,0.0,0.0
3212000,3212000,0.0,0.0,0.0
3226000,3226000,0.0,0.0,0.0
3232000,3232000,0.0,0.0,0.0
3241000,3241000,0.0,0.0,0.0
3249000,3249000,0.0,0.0,0.0
3261000,3261000,0.0,0.0,0.0
3272000,3272000,0.0,0.0,0.0
3280000,3280000,0.0,0.0,0.0
3289000,3289000,0.0,0.0,0.0
3296000,3296000,0.0,0.0,0.0
3309000,3309000,0.0,0.0,0.0
3321000,3321000,0.0,0.0,0.0
3332000,3332000,0.0,0.0,0.0
3341000,3341000,0.0,0.0,0.0
3352000,3352000,0.0,0.0,0.0
3360000,3360000,0.0,0.0,0.0
3370000,3370000,0.0,0.0,0.0
3381000,3381000,0.0,0.0,0.0
3393000,3393000,0.0,0.0,0.0
3401000,3401000,0.0,0.0,0.0
3411000,3411000,0.0,0.0,0.0
3421000,3421000,0.0,0.0,0.0
3434000,3434000,0.0,0.0,0.0
3442000,3442000,0.0,0.0,0.0
3452000,3452000,0.0,0.0,0.0
3461000,3461000,0.0,0.0,0.0
3472000,3472000,0.0,0.0,0.0
3485000,3485000,0.0,0.0,0.0
3492000,3492000,0.0,0.0,0.0
3506000,3506000,0.0,0.0,0.0
3517000,3517000,0.0,0.0,0.0
3525000,3525000,0.0,0.0,0.0
3533000,3533000,0.0,0.0,0.0
3541000,3541000,0.0,0.0,0.0
3552000,3552000,0.0,0.0,0.0
3561000,3561000,0.0,0.0,0.0
3570000,3570000,0.0,0.0,0.0
3582000,3582000,0.0,0.0,0.0
3590000,3590000,0.0,0.0,0.0
3604000,3604000,0.0,0.0,0.0
3612000,3612000,0.0,0.0,0.0
3616000,3616000,0.0,0.0,0.0
3624000,3624000,0.0,0.0,0.0
3641000,3641000,0.0,0.0,0.0
3653000,3653000,0.0,0.0,0.0
3664000,3664000,0.0,0.0,0.0
3673000,3673000,0.0,0.0,0.0
3680000,3680000,0.0,0.0,0.0
3691000,3691000,0.0,0.0,0.0
3696000,3696000,0.0,0.0,0.0
3712000,3712000,0.0,0.0,0.0
3724000,3724000,0.0,0.0,0.0
3734000,3734000,0.0,0.0,0.0
3740000,3740000,0.0,0.0,0.0
3752000,3752000,0.0,0.0,0.0
3762000,3762000,0.0,0.0,0.0
3773000,3773000,0.0,0.0,0.0
3780000,3780000,0.0,0.0,0.0
3789000,3789000,0.0,0.0,0.0
3800000,3800000,0.0,0.0,0.0
3813000,3813000,0.0,0.0,0.0
3820000,3820000,0.0,0.0,0.0
3834000,3834000,0.0,0.0,0.0
3846000,3846000,0.0,0.0,0.0
3856000,3856000,0.0,0.0,0.0
3862000,3862000,0.0,0.0,0.0
3873000,3873000,0.0,0.0,0.0
3881000,3881000,0.0,0.0,0.0
3892000,3892000,0.0,0.0,0.0
3901000,3901000,0.0,0.0,0.0
3912000,3912000,0.0,0.0,0.0
3924000,3924000,0.0,0.0,0.0
3930000,3930000,0.0,0.0,0.0
3944000,3944000,0.0,0.0,0.0
3950000,3950000,0.0,0.0,0.0
3960000,3960000,0.0,0.0,0.0
3974000,3974000,0.0,0.0,0.0
3981000,3981000,0.0,0.0,0.0
3992000,3992000,0.0,0.0,0.0
3997000,3997000,0.0,0.0,0.0
4012000,4012000,0.0,0.0,0.0
4022000,4022000,0.0,0.0,0.0
4033000,4033000,0.0,0.0,0.0
4045000,4045000,0.0,0.0,0.0
4048000,4048000,0.0,0.0,0.0
4061000,4061000,0.0,0.0,0.0
4070000,4070000,0.0,0.0,0.0
4080000,4080000,0.0,0.0,0.0
4093000,4093000,0.0,0.0,0.0
4101000,4101000,0.0,0.0,0.0
4112000,4112000,0.0,0.0,0.0
4117000,4117000,0.0,0.0,0.0
4133000,4133000,0.0,0.0,0.0
4140000,4140000,0.0,0.0,0.0
4154000,4154000,0.0,0.0,0.0
4159000,4159000,0.0,0.0,0.0
4170000,4170000,0.0,0.0,0.0
4180000,4180000,0.0,0.0,0.0
