timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
476000,476000,0.0,0.0,0.0
480000,480000,0.0,0.0,0.0
491000,491000,0.0,0.0,0.0
496000,496000,0.0,0.0,0.0
508000,508000,0.0,0.0,0.0
519000,519000,0.0,0.0,0.0
530000,530000,0.0,0.0,0.0
539000,539000,0.0,0.0,0.0
548000,548000,0.0,0.0,0.0
559000,559000,0.0,0.0,0.0
567000,567000,0.0,0.0,0.0
576000,576000,0.0,0.0,0.0
588000,588000,0.0,0.0,0.0
599000,599000,0.0,0.0,0.0
607000,607000,0.0,0.0,0.0
616000,616000,0.0,0.0,0.0
632000,632000,0.0,0.0,0.0
640000,640000,0.0,0.0,0.0
646000,646000,0.0,0.0,0.0
659000,659000,0.0,0.0,0.0
668000,668000,0.0,0.0,0.0
676000,676000,0.0,0.0,0.0
688000,688000,0.0,0.0,0.0
697000,697000,0.0,0.0,0.0
712000,712000,0.0,0.0,0.0
716000,716000,0.0,0.0,0.0
732000,732000,0.0,0.0,0.0
736000,736000,0.0,0.0,0.0
748000,748000,0.0,0.0,0.0
756000,756000,0.0,0.0,0.0
768000,768000,0.0,0.0,0.0
780000,780000,0.0,0.0,0.0
787000,787000,0.0,0.0,0.0
799000,799000,0.0,0.0,0.0
808000,808000,0.0,0.0,0.0
817000,817000,0.0,0.0,0.0
828000,828000,0.0,0.0,0.0
836000,836000,0.0,0.0,0.0
848000,848000,0.0,0.0,0.0
856000,856000,0.0,0.0,0.0
868000,868000,0.0,0.0,0.0
876000,876000,0.0,0.0,0.0
888000,888000,0.0,0.0,0.0
899000,899000,0.0,0.0,0.0
907000,907000,0.0,0.0,0.0
919000,919000,0.0,0.0,0.0
928000,928000,0.0,0.0,0.0
939000,939000,0.0,0.0,0.0
948000,948000,0.0,0.0,0.0
960000,960000,0.0,0.0,0.0
968000,968000,0.0,0.0,0.0
976000,976000,0.0,0.0,0.0
983000,983000,0.0,0.0,0.0
996000,996000,0.0,0.0,0.0
1009000,1009000,0.0,0.0,0.0
1016000,1016000,0.0,0.0,0.0
1027000,1027000,0.0,0.0,0.0
1039000,1039000,0.0,0.0,0.0
1051000,1051000,0.0,0.0,0.0
1059000,1059000,0.0,0.0,0.0
1068000,1068000,0.0,0.0,0.0
1076000,1076000,0.0,0.0,0.0
1088000,1088000,0.0,0.0,0.0
1095000,1095000,0.0,0.0,0.0
1108000,1108000,0.0,0.0,0.0
1119000,1119000,0.0,0.0,0.0
1128000,1128000,0.0,0.0,0.0
1139000,1139000,0.0,0.0,0.0
1148000,1148000,0.0,0.0,0.0
1156000,1156000,0.0,0.0,0.0
1168000,1168000,0.0,0.0,0.0
1179000,1179000,0.0,0.0,0.0
1188000,1188000,0.0,0.0,0.0
1199000,1199000,0.0,0.0,0.0
1208000,1208000,0.0,0.0,0.0
1219000,1219000,0.0,0.0,0.0
1228000,1228000,0.0,0.0,0.0
1239000,1239000,0.0,0.0,0.0
1247000,1247000,0.0,0.0,0.0
1256000,1256000,0.0,0.0,0.0
1268000,1268000,0.0,0.0,0.0
1277000,1277000,0.0,0.0,0.0
1287000,1287000,0.0,0.0,0.0
1299000,1299000,0.0,0.0,0.0
1308000,1308000,0.0,0.0,0.0
1316000,1316000,0.0,0.0,0.0
1323000,1323000,0.0,0.0,0.0
1337000,1337000,0.0,0.0,0.0
1347000,1347000,0.0,0.0,0.0
1358000,1358000,0.0,0.0,0.0
1367000,1367000,0.0,0.0,0.0
