timestamp,hpos_drift_rate,vpos_drift_rate,hspd,blocked
4999000,0.0,0.0,0.0,1
5098000,0.0,0.0,0.0,1
5900000,0.0,0.0,0.0,1
6918000,0.0,0.0,0.0,1
7928000,0.0,0.0,0.0,1
8936000,0.0,0.0,0.0,1
9948000,0.0,0.0,0.0,1
10955000,0.0,0.0,0.0,1
11963000,0.0,0.0,0.0,1
12975000,0.0,0.0,0.0,1
14000000,0.0,0.0,0.0,1
14995000,0.0,0.0,0.0,1
15998000,0.0,0.0,0.0,1
16907000,0.0,0.0,0.0,1
17924000,0.0,0.0,0.0,1
18936000,0.0,0.0,0.0,1
19953000,0.0,0.0,0.0,1
20970000,0.0,0.0,0.0,1
21982000,0.0,0.0,0.0,1
22088000,0.0,0.0,0.0,1
38268000,0.0,0.0,0.0,1
38370000,0.0,0.0,0.0,1
39188000,0.0,0.0,0.0,1
40191000,0.0,0.0,0.0,1
