timestamp,hpos_drift_rate,vpos_drift_rate,hspd,blocked
5040000,0.0,0.0,0.0,1
5101000,0.0,0.0,0.0,1
6028000,0.0,0.0,0.0,1
7037000,0.0,0.0,0.0,1
7949000,0.0,0.0,0.0,1
8956000,0.0,0.0,0.0,1
9957000,0.0,0.0,0.0,1
10977000,0.0,0.0,0.0,1
11985000,0.0,0.0,0.0,1
12997000,0.0,0.0,0.0,1
14017000,0.0,0.0,0.0,1
15029000,0.0,0.0,0.0,1
15945000,0.0,0.0,0.0,1
16965000,0.0,0.0,0.0,1
17976000,0.0,0.0,0.0,1
18981000,0.0,0.0,0.0,1
20001000,0.0,0.0,0.0,1
20989000,0.0,0.0,0.0,1
21993000,0.0,0.0,0.0,1
23009000,0.0,0.0,0.0,1
24025000,0.0,0.0,0.0,1
25045000,0.0,0.0,0.0,1
25129000,0.0,0.0,0.0,1
51633000,0.0,0.0,0.0,1
51733000,0.0,0.0,0.0,1
52541000,0.0,0.0,0.0,1
