timestamp,hpos_drift_rate,vpos_drift_rate,hspd,blocked
5000000,0.0,0.0,0.0,1
5100000,0.0,0.0,0.0,1
5904000,0.0,0.0,0.0,1
6920000,0.0,0.0,0.0,1
7928000,0.0,0.0,0.0,1
8947000,0.0,0.0,0.0,1
9944000,0.0,0.0,0.0,1
10956000,0.0,0.0,0.0,1
11972000,0.0,0.0,0.0,1
12988000,0.0,0.0,0.0,1
14004000,0.0,0.0,0.0,1
15004000,0.0,0.0,0.0,1
15912000,0.0,0.0,0.0,1
16924000,0.0,0.0,0.0,1
17940000,0.0,0.0,0.0,1
18944000,0.0,0.0,0.0,1
19955000,0.0,0.0,0.0,1
20964000,0.0,0.0,0.0,1
21972000,0.0,0.0,0.0,1
22072000,0.0,0.0,0.0,1
38028000,0.0,0.0,0.0,1
38136000,0.0,0.0,0.0,1
38944000,0.0,0.0,0.0,1
39952000,0.0,0.0,0.0,1
