timestamp,hpos_drift_rate,vpos_drift_rate,hspd,blocked
4996000,0.0,0.0,0.0,1
5099000,0.0,0.0,0.0,1
5951000,0.0,0.0,0.0,1
6923000,0.0,0.0,0.0,1
7944000,0.0,0.0,0.0,1
8999000,0.0,0.0,0.0,1
9963000,0.0,0.0,0.0,1
10975000,0.0,0.0,0.0,1
11983000,0.0,0.0,0.0,1
12940000,0.0,0.0,0.0,1
13912000,0.0,0.0,0.0,1
14924000,0.0,0.0,0.0,1
15944000,0.0,0.0,0.0,1
16972000,0.0,0.0,0.0,1
17976000,0.0,0.0,0.0,1
18980000,0.0,0.0,0.0,1
19992000,0.0,0.0,0.0,1
20903000,0.0,0.0,0.0,1
21923000,0.0,0.0,0.0,1
22936000,0.0,0.0,0.0,1
23971000,0.0,0.0,0.0,1
24971000,0.0,0.0,0.0,1
25336000,0.0,0.0,0.0,1
53043000,0.0,0.0,0.0,1
53147000,0.0,0.0,0.0,1
53947000,0.0,0.0,0.0,1
